,search_rank,title,source,date,category,url,snippet,article_text,subheadings,tag,img_urls,comments_present,scraped
71,29,Shell krijgt in VS rechtszaak aan zijn broek vanwege ...,NU,2023-06-23,Economie,https://www.nu.nl/economie/6269323/shell-krijgt-in-vs-rechtszaak-aan-zijn-broek-vanwege-extreme-hittegolf.html,Tijdens deze hittegolf kwamen 69 mensen om het leven. Het lokale bestuur ... De politieke ...,"Het bestuur van een Amerikaanse regio wil van Shell en andere bedrijven een forse schadevergoeding vanwege de gevolgen van klimaatverandering. Volgens de aanklager hebben de concerns met pr-campagnes en dubieuze wetenschappelijke claims bewust twijfel over het klimaatprobleem gezaaid.
De bedrijven moeten daarom de portemonnee trekken, vindt het bestuur van het district rond de stad Portland. Ze zouden moeten meebetalen aan maatregelen om de gevolgen van de opwarming van de aarde tegen te gaan. Het gaat dan om bijvoorbeeld het geld dat burgers moeten uitgeven aan airco's, maar ook om de kosten die moeten worden gemaakt om bosbranden te bestrijden.
De regio Multnomah County had twee jaar geleden te maken met een extreme hittegolf. De temperaturen liepen op tot boven de 45 graden, terwijl het er normaal gesproken een stuk koeler is. Tijdens deze hittegolf kwamen 69 mensen om het leven. Het lokale bestuur vreest de komende jaren nog veel meer schade door de opwarming.
Net alleen Shell is voor de rechter gesleept, maar ook oliebedrijven als ExxonMobil en Chevron. Verder krijgen onder andere kolenbedrijven en belangenverenigingen een proces aan hun broek.
Het district eist 50 miljoen dollar (46 miljoen euro) als tegemoetkoming in de kosten die al zijn gemaakt. Ook ligt er een claim van 1,5 miljard dollar voor toekomstige schade. Daarbovenop wil het bestuur nog eens 50 miljard. Dat geld moet worden gestort in een fonds voor onderzoek naar mogelijkheden om klimaatopwarming tegen te gaan. Ook is een deel van het geld bedoeld voor de invoering van milieumaatregelen.
Volgens de Amerikaanse belangenvereniging voor oliebedrijven American Petroleum Institute heeft de rechtszaak geen zin en leidt die slechts tot verspilling van belastinggeld. Een advocaat van Chevron noemt de aanklacht contraproductief en zegt dat de verwijten van het lokale bestuur ongegrond zijn.
In de VS zijn al meer rechtszaken gestart om oliebedrijven verantwoordelijk te houden voor de gevolgen van klimaatverandering. Onder meer in New York heeft de lokale overheid Shell, ExxonMobil en BP aangeklaagd.",['Oliebedrijven noemen rechtszaak contraproductief'],,['https://media.nu.nl/m/lwnxk0dadaak_wd854/portland-oregon-hittegolf.jpg'],True,True
72,9,Na verreweg de heetste juni ooit is extreem zomerweer ...,NU,2023-06-26,Klimaat,https://www.nu.nl/klimaat/6269670/na-verreweg-de-heetste-juni-ooit-is-extreem-zomerweer-voorlopig-voorbij.html,"Nederland kreeg de langste periode zonder regen, de langste regionale hittegolf en alwéér de heetste juni ooit gemeten. Maar aan het einde van de maand gaat ...","Nederland kreeg de langste periode zonder regen, de langste regionale hittegolf en alwéér de heetste juni ooit gemeten. Maar aan het einde van de maand gaat het roer om: het extreme zomerweer lijkt voorlopig voorbij.
Het record van de heetste juni ooit gemeten wordt in Nederland tegenwoordig om het jaar gebroken. Het gebeurde in 2017, opnieuw in 2019 en vervolgens in 2021.
Deze junimaand zal het hitterecord van gemiddeld (over dag en nacht) 18,2 graden met nog eens 1,3 graden verpulveren. Het huidige gemiddelde, inclusief de verwachting voor de laatste vier dagen van de maand, staat op 19,5 graden.
De zomer maakte daarmee een explosieve start. En de kiem daarvoor werd al begin mei gelegd, toen zich boven het Verenigd Koninkrijk een krachtig hogedrukgebied vormde. Dat hogedrukgebied bezorgde ons aanvankelijk droogte en veel zon. En na enkele weken liepen de temperaturen op land en zee sterk op.
De afgelopen week is het hogedrukgebied al wat verschoven, waardoor (onweers)buien kans zagen Nederland vanuit het zuiden te bereiken. En met het begin van de nieuwe week is de blokkade van het Europese weer echt voorbij.
Met het verdwijnen van het hogedrukgebied wordt na anderhalve maand de weg vrijgemaakt voor een normale westelijke stroming. Die voert lagedrukgebieden aan vanaf de Atlantische Oceaan.
Extreem zomerweer is daarmee voorlopig voorbij. Zo zakt de temperatuur naar normale waarden: maxima van 21 of 22 graden.
Dat is goed nieuws met betrekking tot de droogte: doordat de verdamping afneemt en er zo nu en dan wat buien overtrekken, zal het neerslagtekort de komende twee weken naar verwachting niet verder groeien. Dat tekort is in korte tijd zo sterk gegroeid, dat 2023 voorlopig nog wel bij de 5 procent droogste zomers hoort.","['Bodem blijft zeer droog, maar neerslagtekort neemt niet toe']",,"['https://media.nu.nl/m/90mx4fbaaxux_wd854/hitte.jpg', 'https://media.nu.nl/m/ptdxp0na4r02_wd854.jpg']",True,True
73,1,"Ongekende hittegolf in Italië, maar in Nederland merken ...",NU,2023-07-11,Buitenland,https://www.nu.nl/buitenland/6271903/ongekende-hittegolf-in-italie-maar-in-nederland-merken-we-er-weinig-van.html,"Europese hittegolf ontloopt Nederland (voorlopig). Ook Spanje, Frankrijk, Duitsland en Polen zuchten momenteel onder hoge temperaturen. In het zuiden van Spanje ...","In Italië is momenteel een uitzonderlijk hete en vooral lange hittegolf bezig. Ook andere delen van Zuid-Europa zuchten onder zeer hoge temperaturen. Maar in Nederland merken we daar voorlopig niet zo veel van.
""Het is echt overdreven warm in Italië"", zegt Weerplaza-meteoroloog Jeroen Elferink tegen NU.nl. Op meerdere plekken gaat de temperatuur ruim over de 40 graden. Mogelijk worden er de komende dagen nog hogere temperaturen gemeten. Vooral op Sicilië en Sardinië kan dat gebeuren.
Naar verwachting houdt de huidige hittegolf nog zeker een week aan. Voor een land als Italië is dat ""echt uitzonderlijk lang"", zegt Elferink. Het land had ook in juni al te maken met een hittegolf.
""Italië is een langgerekt land dat grotendeels aan zee ligt. Temperaturen van 40 graden worden er wel vaker gehaald, maar altijd in vlagen. Het komt zelden voor dat dit soort hitte zo lang aanhoudt, dat is ongekend.""
De hitte in Italië wordt veroorzaakt door een luchtstroom vanuit het zuiden. ""Die blaast warme lucht vanuit de Sahara rechtstreeks Italië in"", legt Elferink uit. Griekenland, Kroatië en Slovenië hebben om dezelfde reden te maken met uitzonderlijke hittegolven.
Ook Spanje, Frankrijk, Duitsland en Polen zuchten momenteel onder hoge temperaturen. In het zuiden van Spanje loopt het kwik deze week op tot rond de 45 graden. In het zuiden van Duitsland gaat de temperatuur mogelijk richting de 40 graden.
In Nederland hoeven we nog niet bang te zijn voor dat soort temperaturen. ""De warmere lucht kan ons wel bereiken, maar dan nog krijgen we maar een fractie mee van wat er in Zuid-Europa gebeurt. Voorlopig zien we die hitte niet deze kant op waaien"", zegt Elferink.
""Vorig jaar hadden we halverwege juli al temperaturen rond de 40 graden te pakken. Maar dat zien we nu niet gebeuren. Het wordt de komende tijd Hollands zomerweer, met naast zon ook behoorlijk wat regen.""
Toch kan de hitte van dit moment alsnog gevolgen voor ons hebben in het najaar. De Middellandse Zee warmt momenteel fors op, wat de kans op slecht weer kort na de zomer vergroot.
""Als er koudere lucht vanuit het noorden op de warme lucht uit het zuiden botst in augustus en september, krijg je hevige onweersbuien"", zegt Elferink. De kans op hevige buien, hagel en zware windstoten is het grootst in delen van Frankrijk en Duitsland. Maar de scheidingslijn kan ook richting Nederland opschuiven.",['Europese hittegolf ontloopt Nederland (voorlopig)'],,"['https://media.nu.nl/m/j2exwjeablb6_wd854/ongekende-hittegolf-in-italie-maar-in-nederland-merken-we-er-weinig-van.jpg', 'https://media.nu.nl/m/ityxkq4a5543_wd854.jpg']",True,True
74,61,Gasprijs zakt naar laagste punt in ruim een maand,NU,2023-07-12,Economie,https://www.nu.nl/economie/6272052/gasprijs-zakt-naar-laagste-punt-in-ruim-een-maand.html,Ook speelde de hittegolf van vorige maand mee. Daardoor was meer behoefte ... Gasvoorraad is in Nederland al goed gevuld. Deze week zakt de gasprijs weer voor ...,"De handelsprijs voor gas is woensdag gezakt naar het laagste punt sinds 8 juni. Voor een megawattuur betaalden handelaren donderdagochtend iets meer dan 28 euro. Dit komt volgens experts vooral doordat een groot Noors gasveld weer volledig in gebruik komt.
Delen van het gigantische Noorse Troll-veld produceerden enige tijd niets, vanwege onderhoud. Donderdag is dit onderhoud naar verwachting voorbij, waardoor het veld weer volledig in werking is. Noorwegen is voor West-Europa sinds het wegvallen van Russisch gas een zeer belangrijke leverancier.
Sinds de piek van afgelopen zomer is de gasprijs maandenlang flink gedaald, tot zelfs onder de 25 euro per megawattuur. Maar vorige maand werd gas ineens weer wat duurder en piekte zelfs weer even boven de 40 euro.
Dit kwam onder meer door extra concurrentie van Aziatische landen bij het inkopen van gas. Ook speelde de hittegolf van vorige maand mee. Daardoor was meer behoefte aan energie voor airco's. Verder zorgde het onderhoud in Noorwegen voor schaarste, wat de prijs opdreef.
Deze week zakt de gasprijs weer voor het eerst sinds ruim vier weken onder de 30 euro. Naast het Noorse onderhoud dat ten einde loopt, speelt ook mee dat de gasvoorraden in Europa al goed zijn gevuld. Zo zijn de opslagen in Nederland al voor meer dan 80 procent vol, waarmee we ver voorlopen op schema.
Welke gevolgen de daling van deze week heeft voor de energierekening, is afwachten. Een korte stijging of daling hoeft niet meteen van invloed te zijn op de tarieven voor huishoudens. Als de prijs langere tijd laag blijft, kan dit betekenen dat de energierekening ook verder omlaaggaat.",['Gasvoorraad is in Nederland al goed gevuld'],,['https://media.nu.nl/m/2yjxifwawih1_wd854/boorplatform-gas-troll.jpg'],True,True
75,40,Weerbericht: Na regen komt zonneschijn (en vervolgens ...,NU,2023-07-12,Binnenland,https://www.nu.nl/binnenland/6272008/weerbericht-na-regen-komt-zonneschijn-en-vervolgens-opnieuw-regen.html,"Je vindt het weerbericht ook altijd bovenaan de voorpagina. Eerder. 11 jul 2023 om 13:12. Ongekende hittegolf in Italië, maar in Nederland ...","Woensdag worden bewolking en buien afgewisseld met zonnige periodes. Kortom: het typisch Nederlandse zomerweer is echt begonnen.
De dag begint met veel bewolking en enkele buien. In het noorden kan dat gepaard gaan met onweer. Af en toe breekt de zon door, vooral in het noordwesten.
Naarmate de dag vordert, krijgt de zon steeds meer ruimte. De temperaturen lopen uiteen van 21 tot 25 graden. Aan de kust kan een vrij krachtige wind opsteken.
's Avonds neemt de bewolking weer de overhand en koelt het flink af naar zo'n 13 tot 16 graden. Ook keren de buien terug, behalve in het zuidoosten.
Bekijk hier het volledige weerbericht op jouw locatie. Je vindt het weerbericht ook altijd bovenaan de voorpagina.",[],,['https://media.nu.nl/m/m01xbaxa9cdb_wd854/weerbericht-na-regen-komt-zonneschijn-en-vervolgens-opnieuw-regen.jpg'],True,True
76,54,Vier(de) jij vakantie in het snikhete Zuid-Italië? Laat het ons ...,NU,2023-07-13,Binnenland,https://www.nu.nl/binnenland/6272173/vierde-jij-vakantie-in-het-snikhete-zuid-italie-laat-het-ons-weten.html,"Of klik hieronder. Ongekende hittegolf in Italië, maar in Nederland merken we er weinig van. Zie ook |Ongekende hittegolf in Italië, maar in Nederland merken we ...","Italië wordt momenteel geteisterd door een ongekende hittegolf. Vooral het zuiden van het land kampt met extreem hoge temperaturen, die regelmatig boven de 40 graden uit komen. Ben jij de afgelopen periode op vakantie geweest in het zuiden van Italië, of ben je er nog op vakantie? Laat het ons dan weten.
Hoe heb jij de hitte ervaren? Zat jij de hele dag binnen? Hing je rond bij het zwembad of trok je alsnog de stad in? Wij zijn nieuwsgierig. Mail je verhaal naar nujij@nu.nl. Als je foto's hebt van jou en/of je familie in de hitte zijn deze ook zeer welkom. Wil jij ons telefonisch over je ervaringen vertellen? Laat dan je telefoonnummer ook achter in de mail!
Klik hier om naar het artikel te gaan. Of klik hieronder.",[],,['https://media.nu.nl/m/4mwxwgnappk2_wd854/vierde-jij-vakantie-in-het-snikhete-zuid-italie-laat-het-ons-weten.jpg'],False,True
77,30,Feit of fabel: voelen zomers in Zuid-Europa minder warm ...,NU,2023-07-13,Buitenland,https://www.nu.nl/buitenland/6272251/feit-of-fabel-voelen-zomers-in-zuid-europa-minder-warm-aan-dan-hier.html,"Ongekende hittegolf in Italië, maar in Nederland merken we er weinig van. Ongekende hittegolf in Italië, maar in Nederland merken we er weinig van. 90 ...","Veel Nederlanders claimen een stuk minder last te hebben van de hitte wanneer zij op vakantie zijn in het zuiden van Europa, dan wanneer ze thuis zijn. Kan Zuid-Europese warmte echt minder heet aanvoelen? Twee experts leggen het uit.
Luchtvochtigheid is het sleutelwoord, legt meteoroloog Raymond Klaassen van weerbureau Weerplaza uit. ""In het zuiden van Europa is de warmte vaak droger. Dat komt door de droge lucht, waarin minder waterdamp is opgeslagen. Dat zorgt ervoor dat je over het algemeen minder last hebt van de hitte. Vocht in de lucht kan ertoe leiden dat het benauwd aanvoelt. Dat is het grote verschil.""""Een hele droge luchtsoort zit rond de 10 procent luchtvochtigheid"", vertelt Klaassen. ""Dan is de lucht heel droog. Boven de 55 procent is de lucht minder droog en ga je dat steeds meer merken. En boven de 70 procent en 75 procent is de lucht al heel vochtig. Rond de 90 procent tot 100 procent wordt de lucht zelfs mistig.""
In tropische gebieden ligt de luchtvochtigheid het hoogst. ""Daar zit je bijna altijd boven de 80 procent en dat voelt superwarm aan. Dat maakt je benauwder en laat je voller voelen. Een vochtige lucht op je huid heeft ook consequenties. Als de lucht droger is dan is het makkelijker om te transpireren, daar komt het op neer. Je hebt als het ware geen vochtige deken om je heen hangen.""
NU.nl-klimaatverslaggever Rolf Schuttenhelm sluit zich daarbij aan. ""Hoe vochtiger de lucht, hoe minder goed vocht vanaf je huid verdampt - waardoor het moeilijker is om die huid af te koelen. Daardoor voelt het warmer aan.""
Of het klam of juist droog aanvoelt, heeft vooral te maken met luchtstromingen. Zuidelijke lucht, afkomstig uit de Sahara, is vaak droog. Klaassen: ""Als wij te maken krijgen met een zuidoostelijke stroming, hebben wij ook een droge lucht. Dan is het buiten beter uit te houden dan wanneer de warme lucht vol zit met waterdamp.""
Schuttenhelm vult aan: ""De luchtvochtigheid hangt ook af van de luchtdruk en windrichting. Wij hebben vaak invloed van lagedrukgebieden van de Atlantische Oceaan. Daarin bevinden zich opwaartse luchtstromen die veel vocht opnemen.""
Heeft een periode van droogte ook invloed op de luchtvochtigheid? Klaassen zegt van wel, maar stelt dat de invloed van luchtaanvoer verreweg het grootst is. ""Het heeft toch voornamelijk te maken met de plek vanuit waar de lucht wordt aangevoerd. Je kunt een droge periode hebben gehad, maar als deze wordt aangevoerd door zeelucht dan is het alsnog vochtig.""
Een zuidelijke aanvoer kan ook in Nederland heel droog zijn. ""Dat is dan vooral lucht die vanaf de Sahara komt. Die moet dan weliswaar de Middellandse Zee nog over, maar zelfs dan blijft de lucht erg droog waardoor het toch beter behapbaar is - ook tot in Nederland.""
Toch is niet elke zuidenwind in Nederland kurkdroog, zegt Schuttenhelm. ""Op onze heetste zomerdagen speelt vaak nog iets anders mee. Dan hebben we een zuidenwind, bijvoorbeeld uit Spanje, die daar misschien wel weer van de Azoren kwam - en dus wat vocht bevat. Zo'n aanvoer kan in Nederland juist leiden tot behoorlijk broeierig weer. Dat komt doordat de lucht vanuit Spanje naar Nederland afkoelt. Omdat koudere lucht minder vocht kan bevatten dan warmere lucht, stijgt het vochtpercentage bij die afkoeling. In Spanje is het dan 35 graden en goed te doen, en in Nederland 30 graden en broeierig.""",['Luchtvochtigheid hangt af van windrichting'],,['https://media.nu.nl/m/znlxq8racysh_wd854/feit-of-fabel-voelen-zomers-in-zuid-europa-minder-warm-aan-dan-hier.jpg'],True,True
78,18,2023 is hard op weg naar top van heetste jaren (en 2024 ...,NU,2023-07-14,Klimaat,https://www.nu.nl/klimaat/6272233/2023-is-hard-op-weg-naar-top-van-heetste-jaren-en-2024-gaat-eroverheen.html,"Hittegolf India juli 2023. 2023 is hard op weg ... Conclusie: niet alleen in Nederland, maar ook wereldwijd was juni veruit de warmste junimaand ooit gemeten.","Een nieuw wereldwijd hitterecord hangt in de lucht. Dat zal vrijwel zeker gebeuren in 2024. En de kans groeit dat ook 2023 al recordheet wordt. Dat zeggen Amerikaanse klimaatwetenschappers tegen NU.nl, op basis van de nieuwste temperatuurmetingen.
Halverwege het jaar hebben de twee grootste Amerikaanse klimaatinstituten donderdag de balans opgemaakt: 2023 staat nu op plek 3 van heetste jaren. Maar er is een inhaalrace gaande, en het venijn zit vermoedelijk in de staart.NOAA en NASA maken onder andere gebruik van een wereldwijd dekkend netwerk van satellietmetingen. Daarmee meten ze niet alleen de temperatuur boven land, maar ook boven de oceanen.
Uit die metingen blijkt dat de gemiddelde temperatuur op aarde steeds hoger wordt. Er komt elke tien jaar ongeveer 0,2 graden bij. Oorzaak is de steeds hogere concentratie broeikasgassen.
Maar er zijn ook pieken en dalen op de lijn. Jaren die wat koeler zijn, en jaren die er nog bovenuit steken. Die extra hete jaren volgen vaak op een El Niño. Dan is het water in de Grote Oceaan warmer dan normaal, en kan de atmosfeer de opgebouwde broeikaswarmte minder goed kwijt.
Begin mei was duidelijk dat El Niño naderde. Hoofd klimaatonderzoek van NASA Gavin Schmidt zei toen tegen NU.nl vrijwel zeker te zijn dat dit in 2024 zou leiden tot een nieuw wereldwijd hitterecord, met een kans van een op drie dat dit record ook in 2023 al zou sneuvelen.
We zijn twee maanden verder. El Niño is inmiddels een feit, en zal volgens de nieuwste verwachtingen tot in de lente van 2024 aanhouden. Ook nieuw zijn de temperatuurmetingen van juni. NOAA en NASA publiceerden donderdag hun analyses.Conclusie: niet alleen in Nederland, maar ook wereldwijd was juni veruit de warmste junimaand ooit gemeten. En er blijkt meer te spelen dan alleen de gestaag opwarmende trend en El Niño. Zo is het water in de Noord-Atlantische Oceaan uitzonderlijk warm en bevindt zich heel weinig zee-ijs rond Antarctica.
Het is reden voor Schmidt om zijn voorspelling van twee maanden geleden aan te scherpen. ""De kans is toegenomen naar zo'n 50 procent. Dat komt door de metingen van juni en een toenemende El Niño.""De eveneens gezaghebbende klimatoloog Michael Mann schat die kans nog aanzienlijk hoger in. ""Ik denk dat het vrijwel zeker is dat 2023 een recordtemperatuur op aarde zal opleveren.""
Mann publiceerde onderzoek in wetenschapsblad Nature, naar het gecombineerde effect van El Niño en klimaatverandering op de temperatuur. De laatste keer dat dit samenviel was in 2016 - voorlopig het wereldwijd heetste jaar ooit gemeten.""Waar het op neerkomt is dat het nu bijna zeker is dat er wereldwijde temperatuurrecords breken telkens als we een nieuwe El Nino krijgen"", zegt Mann. Volgens hem zal de onderliggende opwarming doorgaan zolang we grootschalig fossiele brandstoffen blijven verbranden.Een eventueel temperatuurrecord in 2023 zal niet lang standhouden. Vanwege de vertraagde effecten van El Niño lijkt nu al zeker dat 2024 wereldwijd nóg warmer zal zijn.","['El Niño: een piek bovenop de stijging door CO2', 'El Niño betekent voortaan recordtemperaturen']",,['https://media.nu.nl/m/xa0xa3aax2pe_wd854/hittegolf-india-juli-2023.jpg'],True,True
79,59,Grote bosbrand in toeristisch gebied Zwitserland,NU,2023-07-18,Buitenland,https://www.nu.nl/buitenland/6272829/grote-bosbrand-in-toeristisch-gebied-zwitserland-tweehonderd-evacuaties.html,"Eerder. 11 jul 2023 om 13:12. Ongekende hittegolf in Italië, maar in Nederland merken we er weinig van. Ongekende hittegolf in Italië, maar in Nederland merken ...","In een toeristisch gebied in het zuiden van Zwitserland is maandag een grote bosbrand uitgebroken. Inwoners van de regio zijn geëvacueerd en meer dan 150 brandweerlieden zijn ingezet om het vuur te bestrijden.
Bijna tweehonderd inwoners van de regio Oberwallis zijn geëvacueerd, meldt de politie. Het gaat onder meer om inwoners van het dorp Bitsch, vlakbij de grens met Italië.
De autoriteiten waarschuwen voor vallende rotsblokken als gevolg van de brand. Het is nog niet duidelijk hoeveel vierkante meter in brand staat, maar er is sprake van ""een grote brand met veel rook"", meldt een politiewoordvoerder.
Er zijn meer dan 150 brandweerlieden ingezet om de brand te blussen. Zij krijgen hulp van vier blushelikopters. Het leger stuurt een extra helikopter naar het gebied.
De bluswerkzaamheden gaan dinsdagochtend door. Een stevige wind wakkert de vlammen aan en maakt het blussen lastig.
De politie vraagt in het bijzonder alle buitenlandse gasten om de aanwijzingen van de politie en de brandweer goed op te volgen en niet te gaan wandelen in het getroffen gebied.",[],,['https://media.nu.nl/m/49nxzk0arfy6_wd854/grote-bosbrand-in-toeristisch-gebied-zwitserland-tweehonderd-evacuaties.jpg'],True,True
80,44,"Italië kleurt nog 'roder' vanwege hitte, bosbranden in ...",NU,2023-07-19,Klimaat,https://www.nu.nl/klimaat/6273000/italie-kleurt-nog-roder-vanwege-hitte-bosbranden-in-griekenland-breiden-zich-uit.html,"Italianen moeten vanwege de hittegolf onverminderd op hun gezondheid passen ... Niet voor niets waren er meer ouderen in Frankrijk, Nederland en andere landen ...","Italianen moeten vanwege de hittegolf onverminderd op hun gezondheid passen. Na de uitzonderlijke hitte op dinsdag geldt woensdag in nog meer plaatsen code rood. In Griekenland zijn bosbranden uitgebroken in de buurt van Athene en op Rhodos.
Het hoogste waarschuwingsniveau geldt nu ook voor Bari en Catania in het zuiden van het land, Civitavecchia in het midden en Turijn in het noordwesten. Alleen in Bolzano, in Zuid-Tirol, heeft code rood plaatsgemaakt voor geel.
Italië kampt net andere Zuid-Europese landen met een hittegolf. In vrijwel het hele land moeten mensen daar voor hun gezondheid rekening mee houden. In alle steden, met uitzondering van Genua en Bolzano, kunnen vooral mensen met een zwakkere gezondheid, ouderen en kleine kinderen in de problemen raken.
In 23 van de 27 steden waar het Italiaanse ministerie van Volksgezondheid over adviseert is het weer zelfs zo extreem dat iedereen moet uitkijken.
Blijf op de warmste uren uit de zon, doe rustig aan, ventileer en houd je zo koel mogelijk, zegt het ministerie. Ook raadt de overheid aan licht te eten, bijvoorbeeld pasta en vis, en pittig eten juist te mijden.
De hitte heeft zelfs gevolgen voor elektronische apparaten, zocht persbureau ANSA uit. De apparaten zullen bij de huidige temperaturen in Italië niet ontploffen, zegt een deskundige van de Technische Universiteit van Milaan. Wel slijt de batterij sneller.
Weeronline spreekt van ""extreem hoge temperaturen"" van 35 tot 40 graden in Zuid-Italië. Lokaal kan het daar, evenals op Sardinië en Sicilië, zelfs 43 of 44 graden worden. Vanaf donderdag koelt het wat af, al zijn dan nog steeds temperaturen tot 40 graden mogelijk. Dat geldt ook voor Spanje en Griekenland.
De Griekse brandweer is voor de derde achtereenvolgende dag op meerdere plaatsen druk met bosbranden. De hevigste woedt circa 25 kilometer ten noordwesten van het centrum van Athene en breidt zich woensdag verder uit. Een aantal panden is daar volledig door het vuur verwoest, met name in de plaats Mandra.
Droogte en harde wind maken het blussen erg moeilijk. Op het eiland Rhodos is ook een bosbrand uitgebroken in het bergachtige noorden. Enkele dorpen en een historisch hotel, hotel Elafos, worden geëvacueerd.","[""'Extreem hoge temperaturen' in Zuid-Italië"", 'Bosbranden teisteren Griekenland, naderen Athene']",,['https://media.nu.nl/m/87gx5qtahkki_wd854/italie-hitte.jpg'],True,True
81,25,"Nederlanders in snikheet Italië: 'Je wilt warmte, anders ga ...",NU,2023-07-19,Buitenland,https://www.nu.nl/buitenland/6272873/nederlanders-in-snikheet-italie-je-wilt-warmte-anders-ga-je-niet.html,"Eerder. 11 jul 2023 om 13:12. Ongekende hittegolf in Italië, maar in Nederland merken we er weinig van. Ongekende hittegolf in Italië, maar in Nederland merken ...","Het zuiden van Italië wordt al weken geplaagd door een hittegolf. Veel Nederlanders zochten of zoeken de zon op in het mediterrane land. Hoe beleven zij de intense hitte? Verpest die hun vakantie of is het nog te doen?
NU.nl-lezer Theo Bijveld deelde zijn verhaal met ons. ""Mijn voormalige huisgenoot en ik zitten er middenin. Door te liften ontmoeten we veel verschillende mensen die allemaal hun eigen manier hebben om de hitte te trotseren.""
""We zijn bijvoorbeeld in de buurt van Riva opgepikt door een stel adrenalinejunkies, die ons trakteerden op Campari Spritz (een cocktail, red.) en ons meenamen voor een sprong van een klif"", vertelt Theo.
Inmiddels zit Theo op een strand in de buurt van Rome, waar ook veel toeristen te vinden zijn die de hitte van de stad ontwijken. ""Het is echt ontzettend druk op het strand. Dat lijken voornamelijk toeristen te zijn. Je hoort veel Engels en Duits om je heen.""
De klassieke Italiaanse vakantiemaand is augustus. De meeste Italianen zijn dus gewoon aan het werk. ""Het leven gaat voor de Italianen nu nog normaal door"", ziet Theo.
Voor toeristen is dat anders, de toeristische hotspots lijken minder druk. ""Midden op de dag wordt aangeraden de schaduw op te zoeken en niet heel actieve activiteiten te ondernemen.""
De Italianen hanteren hun eigen schema's voor de bloedhete middagen. ""We kregen een tip van een local: als je de stad wilt zien, moet je dat 's avonds doen. Dan is het minder heet en kun je in ieder geval een beetje rondlopen. Daarom boekten wij een stadstour in de avond.""
Voor Theo is koffie zijn reddingsmiddel om aan de hitte te ontkomen. ""Gelukkig is de ijskoffie in Italië niet verkeerd, anders waren we allang onder de warmte bezweken.""
Vakantiegangers Barbara en Erik Versluis hebben ook last van de extreme Zuid-Italiaanse hitte. ""Het is vanaf de vroege morgen al snikheet. De temperaturen liggen hier tijdens de middaguren rond de 40 graden. Rond 21.00 uur was het 32 graden en daar ben je dan gewoon blij mee.""
De lokale bevolking trekt zich weinig aan van de hitte. ""Die Italianen hier zijn gek. Ze lopen gewoon in lange broeken en blouses met lange mouwen rond.""
In het gebied rondom de plaats Tropea, waar het koppel verblijft, geldt al weercode rood vanwege de hitte. Hoewel het leven voor de inwoners gewoon doorgaat, nemen ze de waarschuwing wel serieus. ""Hier zijn de straten vanaf 13.00 uur totaal verlaten. Vanaf 18.00 uur begint het leven weer.""
De twee Nederlanders passen zich aan aan de Italianen. ""In de middag blijven we binnen, anders is het niet te doen. Iedereen loopt met literflessen water en waaiers rond.""
Hans van der Graaf trekt met zijn vriendin door het zuiden van Italië. ""Het is hier niet druk, wat ongetwijfeld zowel met de warmte als met de Italiaanse vakantieperiode te maken heeft. Activiteiten overdag zijn beperkt tot het zwembad of het strand. De temperaturen liggen rond de 40 graden, wat bepaald niet uitnodigt om er overdag heen te gaan"", zegt Hans.
""Ik vrees wel voor de toekomst, waarin deze temperaturen normaler worden. Voor mij zou deze regio dan te warm worden om te vertoeven.""
De Italiaanse wereld oogt loom, ziet hij. ""De stranden zijn overvol, maar de straten zijn echt verlaten. 's Avonds komt men naar buiten. De hele dag zie je de mussen, duiven en zwaluwen af en aan vliegen, maar verder zie je weinig dieren. Mensen zie je amper, iedereen lijkt op het strand of bij het zwembad te liggen.""
""Kleinere winkels in de regio zijn ook gewoon dicht in de middag. In Lecce bijvoorbeeld is los van een paar restaurants alles dicht."" Zelfs de ochtenden zijn al te warm. ""Ik houd van hardlopen, maar zelfs 's ochtends is dat al niet te doen. Want ook 's nachts daalt de temperatuur amper tot onder de 30 graden.""
Tijdens een dagje in de natuur ontdekte hij waar veel Italianen zich verschuilen. ""In de bossen is het drukker. Daar is het heerlijk, het is er echt goed te doen en een paar graden minder warm. We zagen veel mensen picknicken en wandelen.""
Tot slot spoort vakantieganger Guido Steusel de Nederlandse toeristen vooral aan te blijven genieten van hun vakantie.
""Maak je niet druk om de hitte, maar pas je aan. Per slot van rekening wil je zon en warmte in de zomer, anders ga je niet naar Zuid-Europa.""","[""'Bekijk de stad 's avonds'"", ""'Blij met 32 graden 's avonds'"", ""'Ik vrees voor de toekomst'"", ""'Je wilt zon en warmte, anders ga je niet'""]",,"['https://media.nu.nl/m/dnex7ztaz1gs_wd854/nederlanders-in-snikheet-italie-je-wilt-warmte-anders-ga-je-niet.jpg', 'https://media.nu.nl/m/p99xu00aajpv_wd854.jpg', 'https://media.nu.nl/m/r37x2osaozp6_wd854.jpg', 'https://media.nu.nl/m/dnex7ztaz1gs_stdp720.jpg']",True,True
